anno,provincia,delitto,eta_alla_data_del_reato,sesso,provincia_uts,codice_provinciauts,codice_provincia_storico,codice_regione,regione,ripartizione_geografica,sigla_automobilistica,provinciauts_corretto,codice_ripartizione_geografica
2019,GENOVA,9. PERCOSSE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,9. PERCOSSE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,9. PERCOSSE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,9. PERCOSSE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,9. PERCOSSE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,9. PERCOSSE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,9. PERCOSSE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,9. PERCOSSE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,9. PERCOSSE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,9. PERCOSSE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,9. PERCOSSE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,9. PERCOSSE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,9. PERCOSSE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,9. PERCOSSE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,9. PERCOSSE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,9. PERCOSSE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,9. PERCOSSE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,9. PERCOSSE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,9. PERCOSSE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,9. PERCOSSE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,9. PERCOSSE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,9. PERCOSSE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,9. PERCOSSE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,9. PERCOSSE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,9. PERCOSSE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,9. PERCOSSE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,9. PERCOSSE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,9. PERCOSSE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,9. PERCOSSE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,9. PERCOSSE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,9. PERCOSSE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,9. PERCOSSE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,9. PERCOSSE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,9. PERCOSSE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,9. PERCOSSE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,9. PERCOSSE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,9. PERCOSSE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,9. PERCOSSE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,9. PERCOSSE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,9. PERCOSSE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,9. PERCOSSE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,9. PERCOSSE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,9. PERCOSSE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,9. PERCOSSE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,9. PERCOSSE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,0-13,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,14-17,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,14-17,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,14-17,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,14-17,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,14-17,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,14-17,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,18-24,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,18-24,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,18-24,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,18-24,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,18-24,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,18-24,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,25-34,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,25-34,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,25-34,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,25-34,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,25-34,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,25-34,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,55-64,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,10. MINACCE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,10. MINACCE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,10. MINACCE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,10. MINACCE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,10. MINACCE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,10. MINACCE,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,0-13,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,12. VIOLENZE SESSUALI,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,12. VIOLENZE SESSUALI,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,12. VIOLENZE SESSUALI,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,12. VIOLENZE SESSUALI,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,12. VIOLENZE SESSUALI,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,14-17,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,14-17,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,18-24,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,12. VIOLENZE SESSUALI,25-34,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,25-34,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,25-34,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,12. VIOLENZE SESSUALI,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,12. VIOLENZE SESSUALI,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,12. VIOLENZE SESSUALI,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,12. VIOLENZE SESSUALI,35-44,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,35-44,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,12. VIOLENZE SESSUALI,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,12. VIOLENZE SESSUALI,45-54,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,45-54,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2022,GENOVA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,55-64,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2019,GENOVA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2020,GENOVA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,GENOVA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,12. VIOLENZE SESSUALI,65 e oltre,FEMMINILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2023,GENOVA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2024,GENOVA,12. VIOLENZE SESSUALI,65 e oltre,MASCHILE,Genova,210,010,07,Liguria,Nord-ovest,GE,GENOVA,1
2021,LA SPEZIA,3. OMICIDI VOLONTARI CONSUMATI,25-34,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2022,LA SPEZIA,3. OMICIDI VOLONTARI CONSUMATI,25-34,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2019,LA SPEZIA,3. OMICIDI VOLONTARI CONSUMATI,55-64,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2020,LA SPEZIA,3. OMICIDI VOLONTARI CONSUMATI,55-64,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2023,LA SPEZIA,3. OMICIDI VOLONTARI CONSUMATI,55-64,FEMMINILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2022,LA SPEZIA,5. TENTATI OMICIDI,35-44,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2023,LA SPEZIA,5. TENTATI OMICIDI,35-44,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2024,LA SPEZIA,5. TENTATI OMICIDI,35-44,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2024,LA SPEZIA,5. TENTATI OMICIDI,45-54,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2019,LA SPEZIA,5. TENTATI OMICIDI,55-64,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2020,LA SPEZIA,5. TENTATI OMICIDI,55-64,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2022,LA SPEZIA,5. TENTATI OMICIDI,65 e oltre,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2019,LA SPEZIA,8. LESIONI DOLOSE,0-13,FEMMINILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2019,LA SPEZIA,8. LESIONI DOLOSE,14-17,FEMMINILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2019,LA SPEZIA,8. LESIONI DOLOSE,14-17,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2022,LA SPEZIA,8. LESIONI DOLOSE,14-17,FEMMINILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2022,LA SPEZIA,8. LESIONI DOLOSE,14-17,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2023,LA SPEZIA,8. LESIONI DOLOSE,14-17,FEMMINILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2023,LA SPEZIA,8. LESIONI DOLOSE,14-17,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2019,LA SPEZIA,8. LESIONI DOLOSE,18-24,FEMMINILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2019,LA SPEZIA,8. LESIONI DOLOSE,18-24,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2020,LA SPEZIA,8. LESIONI DOLOSE,18-24,FEMMINILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2020,LA SPEZIA,8. LESIONI DOLOSE,18-24,MASCHILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
2021,LA SPEZIA,8. LESIONI DOLOSE,18-24,FEMMINILE,La Spezia,011,011,07,Liguria,Nord-ovest,SP,LA SPEZIA,1
